order_date,storekey,productkey,currency_code,total_quantity,order_count,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,unit_cost_flagged,unit_price_flagged,price_mismatch_flagged,country,state,square_meters,open_date,square_meters_flagged,open_date_flagged,rate_date,currency,exchange,revenue_usd,cost_usd,margin_usd
2020-12-21,30,1630,EUR,3,1,Contoso DVD 60 DVD Storage Binder L20 Black,Contoso,Black,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2020-12-21,EUR,0.8215,56.412405,18.68091,37.731494999999995
2020-12-21,30,2503,EUR,7,1,Contoso Touch Stylus Pen E150 Silver,Contoso,Silver,5.09,9.99,505,Cell phones Accessories,5,Cell phones,False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2020-12-21,EUR,0.8215,57.447495,29.270044999999996,28.177450000000007
2020-12-21,31,1636,EUR,1,1,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Netherlands,Drenthe,1085.0,2012-01-07,False,False,2020-12-21,EUR,0.8215,10.40019,4.78113,5.61906
2020-12-21,31,2361,EUR,7,1,Contoso Air conditioner 5200BTU E0100 Red,Contoso,Red,56.08,109.99,807,Air Conditioners,8,Home Appliances,False,False,False,Netherlands,Drenthe,1085.0,2012-01-07,False,False,2020-12-21,EUR,0.8215,632.497495,322.48804,310.00945499999995
2020-12-21,38,320,GBP,1,1,SV Car Video LCD7W M7082 Silver,Southridge Video,Silver,321.44,699.0,205,Car Video,2,TV and Video,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2020-12-21,GBP,0.7526,526.0674,241.91574400000002,284.151656
2020-12-21,38,1028,GBP,1,1,A. Datum Compact Digital Camera M200 Azure,A. Datum,Azure,59.32,129.0,401,Digital Cameras,4,Cameras and camcorders,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2020-12-21,GBP,0.7526,97.0854,44.644232,52.441168000000005
2020-12-21,38,1636,GBP,1,1,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2020-12-21,GBP,0.7526,9.527916000000001,4.380132000000001,5.147784000000001
2020-12-21,43,47,USD,2,1,WWI 1GBPulse Smart pen E50 Black,Wide World Importers,Black,76.45,149.95,104,Recording Pen,1,Audio,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2020-12-21,USD,1.0,299.9,152.9,146.99999999999997
2020-12-21,43,419,USD,1,1,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Silver,188.13,369.0,303,Desktops,3,Computers,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2020-12-21,USD,1.0,369.0,188.13,180.87
2020-12-21,50,370,USD,9,1,Adventure Works Laptop12 M1201 White,Adventure Works,White,195.24,382.95,301,Laptops,3,Computers,False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2020-12-21,USD,1.0,3446.5499999999997,1757.16,1689.3899999999996
2020-12-21,62,287,USD,2,1,Contoso Home Theater System 5.1 Channel M1530 Brown,Contoso,Brown,183.49,399.0,203,Home Theater System,2,TV and Video,False,False,False,United States,South Dakota,1120.0,2018-06-03,False,False,2020-12-21,USD,1.0,798.0,366.98,431.02
2020-12-21,62,442,USD,5,1,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Silver,137.6,269.9,303,Desktops,3,Computers,False,False,False,United States,South Dakota,1120.0,2018-06-03,False,False,2020-12-21,USD,1.0,1349.5,688.0,661.5
2020-12-21,62,1629,USD,9,1,Contoso DVD 38 DVD Storage Binder E25 Black,Contoso,Black,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,South Dakota,1120.0,2018-06-03,False,False,2020-12-21,USD,1.0,89.91,45.81,44.099999999999994
2020-12-22,0,545,CAD,3,1,Proseware Screen 125in X1609 Black,Proseware,Black,152.08,459.0,305,Projectors & Screens,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-22,CAD,1.2871,1772.3366999999998,587.226504,1185.1101959999999
2020-12-22,37,447,GBP,2,1,WWI Desktop PC1.80 E1800 Black,Wide World Importers,Black,117.21,229.9,303,Desktops,3,Computers,False,False,False,United Kingdom,Ayrshire,2100.0,2005-03-04,False,False,2020-12-22,GBP,0.7447,342.41306000000003,174.572574,167.84048600000003
2020-12-22,43,453,USD,1,1,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,Silver,117.21,229.9,303,Desktops,3,Computers,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2020-12-22,USD,1.0,229.9,117.21,112.69000000000001
2020-12-22,43,1452,USD,1,1,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,Gold,134.74,293.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2020-12-22,USD,1.0,293.0,134.74,158.26
2020-12-22,44,1407,USD,1,1,Contoso Phone with Memory Dialing-2 lines E90 Grey,Contoso,Grey,8.16,16.0,501,Home & Office Phones,5,Cell phones,False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-22,USD,1.0,16.0,8.16,7.84
2020-12-22,44,2185,USD,4,1,Fabrikam Coffee Maker Auto 5C E090 Grey,Fabrikam,Grey,83.1,163.0,805,Coffee Machines,8,Home Appliances,False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-22,USD,1.0,652.0,332.4,319.6
2020-12-22,44,2504,USD,4,1,Contoso Touch Stylus Pen E150 White,Contoso,White,5.09,9.99,505,Cell phones Accessories,5,Cell phones,False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-22,USD,1.0,39.96,20.36,19.6
2020-12-22,50,1182,USD,6,1,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,Fabrikam,White,516.86,1560.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2020-12-22,USD,1.0,9360.0,3101.16,6258.84
2020-12-22,50,1604,USD,2,1,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Black,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2020-12-22,USD,1.0,519.98,172.28,347.70000000000005
2020-12-22,51,1742,USD,3,1,MGS Age of Mythology E118,Tailspin Toys,Pink,14.28,28.0,702,Download Games,7,Games and Toys,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2020-12-22,USD,1.0,84.0,42.839999999999996,41.160000000000004
2020-12-22,53,1118,USD,7,1,Fabrikam SLR Camera M147 Grey,Fabrikam,Grey,153.59,334.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-22,USD,1.0,2338.0,1075.13,1262.87
2020-12-22,53,1170,USD,4,1,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,Fabrikam,White,291.09,633.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-22,USD,1.0,2532.0,1164.36,1367.64
2020-12-22,59,1508,USD,4,1,The Phone Company Smart phones Expert M400 Pink,The Phone Company,Pink,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,Oregon,2000.0,2012-08-08,False,False,2020-12-22,USD,1.0,1200.0,551.84,648.16
2020-12-22,65,72,USD,2,1,NT Wireless Bluetooth Stereo Headphones E102 Blue,Northwind Traders,Blue,22.05,47.95,106,Bluetooth Headphones,1,Audio,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2020-12-22,USD,1.0,95.9,44.1,51.800000000000004
2020-12-22,65,178,USD,5,1,SV 8xDVD E140 Black,Southridge Video,Black,33.65,66.0,202,VCD & DVD,2,TV and Video,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2020-12-22,USD,1.0,330.0,168.25,161.75
2020-12-22,65,349,USD,3,1,Fabrikam Laptop10.1 M0100 White,Fabrikam,White,195.26,383.0,301,Laptops,3,Computers,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2020-12-22,USD,1.0,1149.0,585.78,563.22
2020-12-22,65,535,USD,3,1,WWI LCD19W M100 White,Wide World Importers,White,82.32,179.0,304,Monitors,3,Computers,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2020-12-22,USD,1.0,537.0,246.95999999999998,290.04
2020-12-22,65,1768,USD,1,1,MGS Empires Collector's 2008 M440,Tailspin Toys,Purple,15.64,34.0,702,Download Games,7,Games and Toys,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2020-12-22,USD,1.0,34.0,15.64,18.36
2020-12-22,65,2488,USD,5,1,Contoso Rubberized Skin BlackBerry E100 Black,Contoso,Black,7.64,14.99,505,Cell phones Accessories,5,Cell phones,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2020-12-22,USD,1.0,74.95,38.199999999999996,36.75000000000001
2020-12-22,65,2506,USD,3,1,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Contoso,Pink,2.42,4.74,505,Cell phones Accessories,5,Cell phones,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2020-12-22,USD,1.0,14.22,7.26,6.960000000000001
2020-12-23,0,104,USD,3,1,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,White,52.88,115.0,106,Bluetooth Headphones,1,Audio,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,USD,1.0,345.0,158.64000000000001,186.35999999999999
2020-12-23,0,116,AUD,2,1,"Adventure Works 20"" CRT TV E15 Silver",Adventure Works,Silver,86.67,169.99,201,Televisions,2,TV and Video,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,450.405504,229.640832,220.76467200000002
2020-12-23,0,371,EUR,2,1,Adventure Works Laptop16 M1601 White,Adventure Works,White,275.46,599.0,301,Laptops,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,EUR,0.822,984.756,452.85623999999996,531.89976
2020-12-23,0,375,AUD,2,1,Adventure Works Laptop15 M1501 Silver,Adventure Works,Silver,321.44,699.0,301,Laptops,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,1852.0704,851.687424,1000.3829760000001
2020-12-23,0,550,AUD,2,1,Proseware Screen 80in E1010 Black,Proseware,Black,55.57,109.0,305,Projectors & Screens,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,288.8064,147.238272,141.568128
2020-12-23,0,1110,AUD,3,1,Fabrikam SLR Camera M146 Black,Fabrikam,Black,138.88,302.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,1200.2688,551.964672,648.3041280000001
2020-12-23,0,1379,AUD,2,1,Contoso Lifestyles Series - Big Button Cordless phone M800 White,Contoso,White,10.58,23.0,501,Home & Office Phones,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,60.940799999999996,28.032768,32.90803199999999
2020-12-23,0,1485,EUR,2,1,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,EUR,0.822,378.12,173.88588,204.23412000000002
2020-12-23,0,1605,AUD,7,1,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,2689.251264,891.007488,1798.243776
2020-12-23,0,1633,AUD,7,1,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Silver,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,128.810304,59.258303999999995,69.552
2020-12-23,0,1675,AUD,4,1,MGS Hand Games men M300 Red,Tailspin Toys,Red,3.17,6.89,701,Boxed Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,36.511488,16.798464,19.713024
2020-12-23,0,1687,USD,4,1,SV Hand Games men M30 Yellow,Southridge Video,Yellow,3.16,6.88,701,Boxed Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,USD,1.0,27.52,12.64,14.879999999999999
2020-12-23,0,1696,AUD,1,1,SV Hand Games for Office worker L28 Black,Southridge Video,Black,5.63,16.99,701,Boxed Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,22.508352,7.4586239999999995,15.049727999999998
2020-12-23,0,1706,AUD,4,1,SV Hand Games women M40 Silver,Southridge Video,Silver,4.08,8.88,701,Boxed Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,47.056896,21.620736,25.43616
2020-12-23,0,1710,AUD,7,1,MGS Age of Empires III: The Asian Dynasties M180,Tailspin Toys,Silver,32.25,70.13,702,Download Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-23,AUD,1.3248,650.3575679999999,299.0736,351.2839679999999
2020-12-23,1,412,AUD,6,1,Proseware Laptop12 M210 White,Proseware,White,195.24,382.95,301,Laptops,3,Computers,False,False,False,Australia,Australian Capital Territory,595.0,2008-01-01,False,False,2020-12-23,AUD,1.3248,3043.9929599999996,1551.923712,1492.0692479999996
2020-12-23,1,1209,AUD,1,1,Fabrikam Business Videographer 1/2'' 3mm M500 Grey,Fabrikam,Grey,404.68,880.0,405,Camcorders,4,Cameras and camcorders,False,False,False,Australia,Australian Capital Territory,595.0,2008-01-01,False,False,2020-12-23,AUD,1.3248,1165.824,536.120064,629.7039360000001
2020-12-23,1,1450,AUD,1,1,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,308.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Australia,Australian Capital Territory,595.0,2008-01-01,False,False,2020-12-23,AUD,1.3248,408.03839999999997,187.64467199999999,220.39372799999998
2020-12-23,14,447,EUR,6,1,WWI Desktop PC1.80 E1800 Black,Wide World Importers,Black,117.21,229.9,303,Desktops,3,Computers,False,False,False,France,Franche-Comt̩,350.0,2009-12-15,False,False,2020-12-23,EUR,0.822,1133.8668,578.07972,555.7870800000001
2020-12-23,14,450,EUR,3,1,WWI Desktop PC2.33 X2330 Brown,Wide World Importers,Brown,304.48,919.0,303,Desktops,3,Computers,False,False,False,France,Franche-Comt̩,350.0,2009-12-15,False,False,2020-12-23,EUR,0.822,2266.254,750.84768,1515.40632
2020-12-23,14,1247,EUR,1,1,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,Contoso,Silver,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,False,False,False,France,Franche-Comt̩,350.0,2009-12-15,False,False,2020-12-23,EUR,0.822,41.09178,20.952779999999997,20.139000000000003
2020-12-23,14,1793,EUR,2,1,MGS Halo: Combat Evolved2009 E149,Tailspin Toys,Pink,21.92,43.0,702,Download Games,7,Games and Toys,False,False,False,France,Franche-Comt̩,350.0,2009-12-15,False,False,2020-12-23,EUR,0.822,70.692,36.03648,34.655519999999996
2020-12-23,27,149,EUR,9,1,"Adventure Works 40"" LCD HDTV M690 Silver",Adventure Works,Silver,392.6,1184.97,201,Televisions,2,TV and Video,False,False,False,Germany,Sachsen-Anhalt,2000.0,2008-08-08,False,False,2020-12-23,EUR,0.822,8766.40806,2904.4548,5861.95326
2020-12-23,27,188,EUR,2,1,SV 16xDVD M350 Silver,Southridge Video,Silver,53.76,116.9,202,VCD & DVD,2,TV and Video,False,False,False,Germany,Sachsen-Anhalt,2000.0,2008-08-08,False,False,2020-12-23,EUR,0.822,192.18359999999998,88.38144,103.80215999999999
2020-12-23,27,1450,EUR,1,1,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,308.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Germany,Sachsen-Anhalt,2000.0,2008-08-08,False,False,2020-12-23,EUR,0.822,253.176,116.42807999999998,136.74792000000002
2020-12-23,27,1597,EUR,9,1,SV DVD External DVD Burner M200 Black,Southridge Video,Black,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Germany,Sachsen-Anhalt,2000.0,2008-08-08,False,False,2020-12-23,EUR,0.822,428.19624000000005,196.93476,231.26148000000003
2020-12-23,27,1642,EUR,1,1,Contoso DVD External DVD Burner M200 Black,Contoso,Black,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Germany,Sachsen-Anhalt,2000.0,2008-08-08,False,False,2020-12-23,EUR,0.822,47.57736,21.88164,25.695719999999998
2020-12-23,27,1712,EUR,3,1,MGS Flight Simulator X Acceleration Expansion Pack M200,Tailspin Toys,Silver,32.25,70.13,702,Download Games,7,Games and Toys,False,False,False,Germany,Sachsen-Anhalt,2000.0,2008-08-08,False,False,2020-12-23,EUR,0.822,172.94057999999998,79.5285,93.41207999999999
2020-12-23,36,1663,GBP,3,1,MGS Hand Games men M300 Yellow,Tailspin Toys,Yellow,3.17,6.89,701,Boxed Games,7,Games and Toys,False,False,False,United Kingdom,Armagh,1300.0,2014-07-02,False,False,2020-12-23,GBP,0.7455,15.409485,7.089705,8.31978
2020-12-23,38,969,GBP,1,1,A. Datum SLR-like Digital Camera M400 Grey,A. Datum,Grey,90.55,196.9,401,Digital Cameras,4,Cameras and camcorders,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2020-12-23,GBP,0.7455,146.78895000000003,67.505025,79.28392500000002
2020-12-23,38,1148,GBP,2,1,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,Fabrikam,Black,215.15,422.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2020-12-23,GBP,0.7455,629.202,320.78865,308.41335
2020-12-23,42,1093,GBP,3,1,"Contoso SLR Camera 35"" X358 Gold",Contoso,Gold,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,United Kingdom,North Down,1900.0,2009-12-15,False,False,2020-12-23,GBP,0.7455,1270.332,420.886935,849.4450650000001
2020-12-23,43,2265,USD,7,1,WWI Chandelier M615 Blue,Wide World Importers,Blue,105.76,229.99,806,Lamps,8,Home Appliances,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2020-12-23,USD,1.0,1609.93,740.32,869.61
2020-12-23,44,364,USD,2,1,Adventure Works Laptop12 M1200 Black,Adventure Works,Black,195.24,382.95,301,Laptops,3,Computers,False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-23,USD,1.0,765.9,390.48,375.41999999999996
2020-12-23,44,1642,USD,7,1,Contoso DVD External DVD Burner M200 Black,Contoso,Black,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-23,USD,1.0,405.16,186.34,218.82000000000002
2020-12-23,51,88,USD,1,1,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.69,149.99,106,Bluetooth Headphones,1,Audio,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2020-12-23,USD,1.0,149.99,49.69,100.30000000000001
2020-12-23,51,457,USD,1,1,WWI Desktop PC1.60 E1600 White,Wide World Importers,White,112.14,219.95,303,Desktops,3,Computers,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2020-12-23,USD,1.0,219.95,112.14,107.80999999999999
2020-12-23,51,1443,USD,2,1,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold",The Phone Company,Gold,195.15,589.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2020-12-23,USD,1.0,1178.0,390.3,787.7
2020-12-23,51,2160,USD,2,1,Adventure Works Coffee Maker 12C M100 Grey,Adventure Works,Grey,204.64,445.0,805,Coffee Machines,8,Home Appliances,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2020-12-23,USD,1.0,890.0,409.28,480.72
2020-12-23,53,65,USD,3,1,WWI 2GB Spy Video Recorder Pen M300 Purple,Wide World Importers,Purple,83.24,181.0,104,Recording Pen,1,Audio,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-23,USD,1.0,543.0,249.71999999999997,293.28000000000003
2020-12-23,53,1430,USD,1,1,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,The Phone Company,Grey,137.5,299.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-23,USD,1.0,299.0,137.5,161.5
2020-12-23,54,40,USD,4,1,Contoso 8GB Clock & Radio MP3 Player X850 Blue,Contoso,Blue,99.14,299.23,101,MP4&MP3,1,Audio,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-23,USD,1.0,1196.92,396.56,800.3600000000001
2020-12-23,54,1469,USD,2,1,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-23,USD,1.0,400.0,183.94,216.06
